pairing_key,dataset_name,dataset_config,source_split,duplication_count,source_id,source_title,source_meta,source_hash,target_len,span_slot,target_start_token_idx,target_end_token_idx,target_text,target_token_ids,half_prefix_len,half_suffix_len,prefix_mode,natural_prefix_fracs,selected_prefix_lens
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Pakistan.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Pakistan.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Pakistan.txt"", ""duplicates"": 0}",868d0db75cb209491cc46e0ea8edf9a3,50,start0,0,50,"the founder of the Baloch Nationalist Army in the country's southwest.\n2023 Yar Hussain grenade attack\n8 April - 2023 Khyber bombing: an improvised explosive device (IED) strikes a security forces vehicle,","[783, 15217, 273, 253, 11960, 3770, 3313, 382, 8663, 275, 253, 2586, 434, 31438, 15, 187, 938, 1508, 714, 274, 44035, 404, 35596, 796, 2983, 187, 25, 4162, 428, 1384, 1508, 611, 1994, 589, 25485, 27, 271, 1965, 13337, 26660, 2813, 313, 16577, 10, 18200, 247, 3988, 5621, 4958, 13]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in Sudan.txt"", ""duplicates"": 0}",a504175a869584bc9dffc4a58247c25d,50,start0,0,50,"of Khamis Abakar: The state governor of West Darfur, Khamis Abakar, is killed in Geneina after being abducted by armed men shortly after accusing the RSF of committing genocide in the state. The","[1171, 611, 3964, 261, 3506, 518, 274, 27, 380, 1375, 14176, 273, 4255, 11128, 37323, 13, 611, 3964, 261, 3506, 518, 274, 13, 310, 5339, 275, 15763, 1758, 846, 1146, 490, 1586, 264, 407, 12360, 1821, 13515, 846, 37781, 253, 416, 14853, 273, 26841, 42604, 275, 253, 1375, 15, 380]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in jazz.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in jazz.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 in jazz.txt"", ""duplicates"": 0}",878cfd268ff6ee1168a3f7f597bb7fb2,50,start0,0,50,music.\n\n\n=== May ===\nMay 17 – The Jazz Journalists Association Jazz Awards are presented. Charles Lloyd wins Lifetime Achievement in Jazz award. Drummer Terri Lyne Carrington wins Musician of The Year. Singer Samara,"[30911, 15, 535, 187, 16536, 2552, 11013, 187, 6791, 1722, 1108, 380, 33216, 9109, 1346, 7115, 33216, 18165, 403, 3559, 15, 8444, 24395, 14896, 27230, 7816, 41541, 41562, 275, 33216, 5722, 15, 39582, 961, 12324, 363, 12829, 570, 2639, 25915, 14896, 4878, 6876, 273, 380, 10519, 15, 42166, 5769, 4595]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 southern New Zealand floods.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 southern New Zealand floods.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023 southern New Zealand floods.txt"", ""duplicates"": 0}",57e93ccc5f85e3a7f0a1196c487f8ea8,50,start0,0,50,"of emergency was declared in Queenstown on 22 September, which recorded its wettest day in 24 years.\n\n\n== Flood event ==\nOn 21 September, MetService reported that an active wet front was moving up the South Island through the Southland","[1171, 8945, 369, 8884, 275, 11628, 39225, 327, 3307, 4397, 13, 534, 5950, 697, 9685, 2566, 1388, 275, 2164, 1107, 15, 535, 187, 381, 48613, 2362, 2295, 187, 2374, 3127, 4397, 13, 6365, 7456, 2361, 326, 271, 3939, 9685, 2914, 369, 4886, 598, 253, 3684, 8451, 949, 253, 3684, 1373]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023\u20132024 French government crisis.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023\u20132024 French government crisis.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023\u20132024 French government crisis.txt"", ""duplicates"": 0}",f6d1e137132d564861fbba7ccc52a00e,50,start0,0,50,"during the joint committee stage: despite difficult talks and divisions inside the Macronist camp between left and right-leaning members, the negotiations led to a last-minute two-chapter agreement between the government and LR leadership.\nIn the first part","[32674, 253, 6036, 9353, 3924, 27, 5747, 2834, 12088, 285, 22387, 3304, 253, 5602, 1406, 382, 2986, 875, 1669, 285, 987, 14, 282, 18197, 2758, 13, 253, 16685, 3977, 281, 247, 1390, 14, 15505, 767, 14, 33080, 4345, 875, 253, 2208, 285, 29718, 9550, 15, 187, 688, 253, 806, 629]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023\u20132024 Georgian protests.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023\u20132024 Georgian protests.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2023\u20132024 Georgian protests.txt"", ""duplicates"": 0}",ece48df5966108d31eefda01c5ed11be,50,start0,0,50,"that the United States and the European Union opposed the bill because they did not want their influence to become transparent, and that they encouraged what he described as a disinformation campaign and hysteria against the proposed law.\n\n\n==== Abkhazia ","[3529, 253, 1986, 2077, 285, 253, 5284, 6398, 10066, 253, 6007, 984, 597, 858, 417, 971, 616, 4833, 281, 2489, 13955, 13, 285, 326, 597, 14659, 752, 344, 2529, 347, 247, 557, 18480, 4544, 285, 32685, 571, 1411, 253, 4081, 1569, 15, 535, 187, 524, 3506, 17616, 1370, 571, 209]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Armenian protests.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Armenian protests.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Armenian protests.txt"", ""duplicates"": 0}",7cdd0a26a00ee3b93893661ec3148a7c,50,start0,0,50,"Pashinyan during a meeting with Russian president Vladimir Putin in Moscow on 8 May. These Russian forces were then redeployed to Yerevan.\n United States: On 21 May, Central Intelligence Agency Deputy Director David Cohen held meetings with Armenian","[49, 1225, 5104, 266, 1309, 247, 4804, 342, 7247, 4007, 31563, 22404, 275, 16496, 327, 854, 2552, 15, 2053, 7247, 5621, 497, 840, 23020, 1667, 264, 281, 714, 11892, 6148, 15, 187, 1986, 2077, 27, 1623, 3127, 2552, 13, 8170, 19256, 13677, 19897, 9966, 5119, 19544, 2918, 12225, 342, 46657]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Canadian wildfires.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Canadian wildfires.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Canadian wildfires.txt"", ""duplicates"": 0}",5bdea94e9c796047de653d484c41b5dd,50,start0,0,50,"City (the largest-ever evacuation in Newfoundland and Labrador's history) and over 25,000 in Jasper, Alberta. The Jasper wildfire destroyed one-third of the town's structures and was one of the most expensive","[21093, 313, 783, 6253, 14, 972, 39774, 275, 1457, 14541, 1373, 285, 10118, 4614, 263, 434, 2892, 10, 285, 689, 2030, 13, 933, 275, 500, 25449, 13, 29026, 15, 380, 500, 25449, 4956, 11342, 11069, 581, 14, 19016, 273, 253, 3874, 434, 5289, 285, 369, 581, 273, 253, 954, 8214]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Canadian wildfires.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Canadian wildfires.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Canadian wildfires.txt"", ""duplicates"": 0}",429ed5c8a970074179491f9f186b30c9,50,start0,0,50,"a 60-person Hare Krishna community in Venables Valley and the 380-person village of Slocan. On July 22, lightning struck over 20,000 times in the province, mostly in the northern regions, and sparked over 70 new","[66, 3925, 14, 10816, 388, 609, 41918, 2072, 3114, 275, 12683, 2272, 10947, 285, 253, 31118, 14, 10816, 7773, 273, 7335, 406, 266, 15, 1623, 4163, 3307, 13, 25033, 10903, 689, 1384, 13, 933, 2069, 275, 253, 14254, 13, 6571, 275, 253, 11186, 4811, 13, 285, 35560, 689, 5571, 747]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Gabonese constitutional referendum.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Gabonese constitutional referendum.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Gabonese constitutional referendum.txt"", ""duplicates"": 0}",c203db0a6fdcb919dceacb6423768e7a,50,start0,0,50,"stating that everyone has the right to property, but that ""the conditions and procedures for access to property shall be determined by law"", in theory enabling restrictions. Cloning of human beings would be banned. Amnesty would be granted to anyone who participated in","[44101, 326, 4130, 556, 253, 987, 281, 2867, 13, 533, 326, 346, 783, 2515, 285, 7259, 323, 2289, 281, 2867, 3091, 320, 3413, 407, 1569, 995, 275, 3762, 17690, 13133, 15, 1639, 12777, 273, 1966, 14965, 651, 320, 20374, 15, 3052, 38971, 651, 320, 7169, 281, 3780, 665, 13640, 275]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Haitian jailbreak.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Haitian jailbreak.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Haitian jailbreak.txt"", ""duplicates"": 0}",e1c1b221773df211e98c98b65183506e,50,start0,0,50,"death of three inmates. Haitian police were able to stop attempts at escape.\nOn 6 March, a police station in Bas-Peu-de-Chose was attacked and burned down by gangs.\nOn 7 March, the state of","[26975, 273, 1264, 26538, 15, 31878, 757, 3513, 497, 2104, 281, 3523, 9437, 387, 8773, 15, 187, 2374, 721, 3919, 13, 247, 3513, 4660, 275, 8373, 14, 6432, 86, 14, 615, 14, 1779, 583, 369, 13964, 285, 15676, 1066, 407, 44090, 15, 187, 2374, 818, 3919, 13, 253, 1375, 273]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Haitian jailbreak.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Haitian jailbreak.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Haitian jailbreak.txt"", ""duplicates"": 0}",ce2d0e2ea94e0966edfa46c9fcd32f55,50,start0,0,50,"with only 9,000 operating in Haiti at the time of the fighting. The 400 Mawozo gang operates in the Croix-des-Bouquets area and has influence at its prison, according to Insight Crime. Chériz","[3113, 760, 898, 13, 933, 6498, 275, 40906, 387, 253, 673, 273, 253, 8615, 15, 380, 9166, 7057, 680, 8636, 10821, 17209, 275, 253, 13198, 895, 14, 3229, 14, 35, 276, 371, 1507, 2170, 285, 556, 4833, 387, 697, 5754, 13, 2556, 281, 6995, 429, 23325, 15, 775, 860, 21100]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Kharkiv offensive.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Kharkiv offensive.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Kharkiv offensive.txt"", ""duplicates"": 0}",c352dffed4edbeef8dc77e1841f69f5d,50,start0,0,50,"might be ""an elaborate feint"" whose main goal was to pull Ukrainian resources away from Chasiv Yar and the area of Avdiivka.\nOn 28 May, the Institute for the Study of War reported attacks east of Chas","[22732, 320, 346, 266, 21184, 704, 565, 3, 3692, 2022, 4736, 369, 281, 3785, 27485, 5300, 1977, 432, 775, 284, 400, 714, 274, 285, 253, 2170, 273, 8784, 5168, 400, 4530, 15, 187, 2374, 3349, 2552, 13, 253, 6516, 323, 253, 12602, 273, 3660, 2361, 8104, 9268, 273, 775, 284]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Moldovan European Union membership referendum.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Moldovan European Union membership referendum.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Moldovan European Union membership referendum.txt"", ""duplicates"": 0}",16a5a89cffbc624122a41c076a9616a2,50,start0,0,50,"Romanian but also in as many as five minority languages. Thus, 2,092,641 ballots were in Romanian, 631,979 in Russian, 3,400 in Gagauz, 991 in Bulgarian, 870 in","[30574, 757, 533, 671, 275, 347, 1142, 347, 2620, 15156, 11515, 15, 3308, 13, 374, 13, 46838, 13, 33976, 42865, 497, 275, 45575, 13, 721, 2405, 13, 26, 2787, 275, 7247, 13, 495, 13, 8320, 275, 443, 356, 1952, 91, 13, 898, 4739, 275, 31519, 757, 13, 854, 1967, 275]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Mozambican general election.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Mozambican general election.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Mozambican general election.txt"", ""duplicates"": 0}",8619af44957b9d012f71c3ec5657aa13,50,start0,0,50,"been in since TotalEnergies SE delayed the construction of a $20 billion natural gas plant due to the insurgency in Cabo Delgado. Mondlane stated in a live-stream that the election results of 71% for Chapo were ""","[20394, 275, 1580, 12266, 38, 21060, 447, 6725, 13444, 253, 5140, 273, 247, 370, 938, 6494, 3626, 3678, 4444, 1955, 281, 253, 36246, 1371, 275, 15569, 80, 6304, 49746, 15, 42538, 34669, 4767, 275, 247, 3153, 14, 4963, 326, 253, 6132, 1543, 273, 11102, 6, 323, 17235, 80, 497, 346]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Summer Olympics medal table.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Summer Olympics medal table.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Summer Olympics medal table.txt"", ""duplicates"": 0}",703032231c58e69b0ac20346a7bd8a56,50,start0,0,50,"two most successful nations has occurred in Summer Olympics history. Among individual participants, Chinese swimmer Zhang Yufei won the most medals at the games with six (one silver, five bronze), while French swimmer Léon Marchand had the most gold","[9389, 954, 5547, 12390, 556, 5866, 275, 14538, 17165, 2892, 15, 9658, 2060, 5014, 13, 5628, 10831, 961, 22114, 23888, 453, 74, 1912, 253, 954, 40615, 387, 253, 3958, 342, 2800, 313, 531, 9711, 13, 2620, 26247, 582, 1223, 5112, 10831, 961, 35969, 251, 3919, 395, 574, 253, 954, 5328]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Syrian opposition offensives.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Syrian opposition offensives.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Syrian opposition offensives.txt"", ""duplicates"": 0}",7082228cb7a51577cc02d1faf92f6303,50,start0,0,50,"forces intensified in Hama Governorate, particularly near the towns of Karnaz and Suran. In the eastern Hama countryside, opposition forces made advances, capturing the town of Qasr Abu Samrah. In the evening, the heaviest clashes","[36217, 45253, 275, 388, 2902, 15636, 366, 13, 3782, 2822, 253, 15918, 273, 42948, 1370, 285, 6201, 266, 15, 496, 253, 14730, 388, 2902, 31504, 13, 10266, 5621, 1160, 16424, 13, 26475, 253, 3874, 273, 1165, 284, 83, 26957, 5769, 22876, 15, 496, 253, 7237, 13, 253, 3573, 10558, 45880]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Varzaqan helicopter crash.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Varzaqan helicopter crash.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Varzaqan helicopter crash.txt"", ""duplicates"": 0}",fa672f31946cb51addd2e2ff38d7f0b6,50,start0,0,50,"India, Russia, Serbia, and Turkey. No representatives from European Union member states attended the funeral. Other than Khamenei, none of Iran's living former presidents (Mohammad Khatami, Mahmoud Ahmadinejad, and","[31870, 13, 7422, 13, 37959, 13, 285, 14307, 15, 1621, 15572, 432, 5284, 6398, 3558, 3054, 11612, 253, 20915, 15, 5131, 685, 611, 3964, 1751, 74, 13, 5293, 273, 7751, 434, 3811, 3438, 37627, 313, 48598, 20136, 611, 700, 7588, 13, 12828, 78, 2995, 39505, 460, 75, 324, 13, 285]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||test||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Varzaqan helicopter crash.txt"", ""duplicates"": 0}||len50||start0||0||50",allegrolab/passages_wikipedia,,test,0,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Varzaqan helicopter crash.txt"", ""duplicates"": 0}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 Varzaqan helicopter crash.txt"", ""duplicates"": 0}",5413d2bab03f667ed480297ce3a8ae75,50,start0,0,50,"condolences. Mohammed al-Houthi, Houthi Yemen's Interior Minister, expressed condolences to the Iranian people, leadership, and families of the dead. Hamas mourned the loss of an ""honourable supporter"" in","[1038, 311, 2979, 15, 36250, 355, 14, 41, 2001, 74, 13, 388, 2001, 74, 27412, 434, 31639, 8308, 13, 4469, 6882, 311, 2979, 281, 253, 20533, 952, 13, 9550, 13, 285, 5870, 273, 253, 3846, 15, 32885, 23679, 9306, 253, 2957, 273, 271, 346, 25224, 454, 494, 31409, 3, 275]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
